"ensembl_gene_id","phylostratum","Description"
"ENSMUSG00000055546",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000046716",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000054136",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000047508",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000035268",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078938",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000023206",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000071230",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000017009",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000032191",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000017734",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000034833",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000031779",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000046916",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000031778",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000061718",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091863",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000002055",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000072100",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000057402",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091735",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000048490",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000032355",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000041476",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000038587",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000064289",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000031872",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000041020",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000054400",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000044150",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000035785",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000047025",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000067604",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000001014",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000020310",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000006389",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000041134",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000027670",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000072662",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000048776",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000050854",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000019966",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000064224",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000042510",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000026420",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000017211",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000026416",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000016524",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000017204",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000044287",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000035852",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000036216",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000039956",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000009210",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000001029",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000019890",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000028637",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000048174",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000029463",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000039851",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000003541",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000023247",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000032978",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000072553",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000022965",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000043629",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000070803",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000023020",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000034595",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000039672",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000051989",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000039639",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000027524",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000032305",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000049588",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000074715",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000066456",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000070476",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000041333",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078689",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000073842",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000020722",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078688",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078687",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078686",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000023052",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078683",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078680",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000073834",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000038980",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000073839",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000089873",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000073830",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000073832",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078675",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000089681",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078674",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078673",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000022490",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000058523",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078672",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000004360",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000066154",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000066153",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000075266",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000017057",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000029236",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000041062",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090223",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000013653",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000026822",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000037145",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000039164",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000050212",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000069662",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000028849",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000039461",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000026814",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000049305",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000035829",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000045917",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000025535",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000035385",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000035373",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000035352",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000020702",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000026573",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000028786",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000040928",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000074695",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090461",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000040723",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000005763",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000038994",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000047181",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000050390",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000041623",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000028398",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000049699",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000032121",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000092112",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000045471",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000079188",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000085957",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000042800",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000040795",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000070524",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000038421",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000019876",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000026985",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000026984",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000026983",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000046845",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000058715",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000023919",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000026981",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000035020",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000029377",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000029378",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000034981",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000056758",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000004709",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000004707",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000034842",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000038179",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000015355",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000038147",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000069814",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000070464",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000004814",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000025743",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000026548",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000053318",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000005339",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000037872",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000037860",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000070720",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000073117",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000051940",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000067698",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000020101",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000062753",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000055945",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000073812",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000035042",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000089770",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078644",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000073811",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000063376",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078355",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078354",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000019122",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078353",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000079860",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078642",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091634",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090575",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000092000",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000073810",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091108",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090757",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090392",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000079859",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091566",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091353",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000061396",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000070908",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000070907",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000070906",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078641",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000076440",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000070904",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000070903",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000045364",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000032482",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000044052",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000001240",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000020077",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078439",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000028865",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000029711",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000028248",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000009633",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000050105",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000037266",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000062619",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000066090",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000041523",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000062157",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000053820",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078612",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000032436",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000042993",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000036578",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000057697",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000068230",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000032717",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000071654",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000034683",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000008384",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000047894",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090594",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000072596",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091261",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091554",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000092453",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000024907",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000064356",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000076823",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000031181",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000037316",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090667",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000033955",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000027281",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000026012",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000026011",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000003882",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000053862",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000036615",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000056306",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000025408",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000046223",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000093451",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000048697",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000071952",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000024806",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000002033",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000032094",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000030748",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000080316",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000079536",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000079532",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000032093",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000073600",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000045731",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000022037",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000024486",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000079403",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000027165",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091518",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000035372",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000022018",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000057667",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000029019",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000041616",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000029861",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000040759",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000068686",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000032679",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000030980",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000051978",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000063200",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000073173",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000024970",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000092594",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000089736",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000048644",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000024959",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000023235",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000021423",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000030035",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000059939",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000074489",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000074486",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000074483",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000058690",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000079380",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000025608",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000025488",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000006218",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000035776",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000030049",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000072749",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000028602",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000092420",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078397",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000074309",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091276",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000074308",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090495",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091755",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000092479",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000092598",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091436",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090988",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000074304",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000092582",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091236",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000092145",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000092297",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091889",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090830",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091505",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090848",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091766",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090715",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000074291",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091616",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090985",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000062483",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000035523",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000074289",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090411",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091068",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091226",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000057513",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000062598",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000046924",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000092473",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000057946",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000092456",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000066723",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000070577",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000028971",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000024784",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078527",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000025723",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000038550",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000049093",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000042306",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000067878",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000084174",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000074872",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000031131",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000031132",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000024517",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000068407",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000021876",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000072115",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000035896",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000018819",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000070330",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000037661",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000005968",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091379",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000019194",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000037152",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000051107",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000076826",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000022534",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000050875",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000040715",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000040616",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000066803",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000038925",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000053044",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000053977",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090580",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000074322",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000092498",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000092170",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091608",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091638",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000074323",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091435",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090835",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090651",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091935",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091433",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091988",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078407",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091225",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091320",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078410",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000074325",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090745",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078409",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000046957",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000092136",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090880",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000092013",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000092501",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000074316",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000092391",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078406",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000090829",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078405",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000071540",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078404",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000078403",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000005364",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000027947",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000091142",12,"Craniata  -  Euteleostomi"
"ENSMUSG00000059077",12,"Craniata  -  Euteleostomi"
